Date,Close,High,Low,Open,Vol
2020-10-14,1.1858060359954834,1.6945600509643555,1.064818024635315,1.6945600509643555,94692273
2020-10-15,1.1255569458007812,1.2492250204086304,1.0887800455093384,1.1779290437698364,34933419
2020-10-16,0.8175110220909119,1.1517109870910645,0.81454998254776,1.1246010065078735,37020875
2020-10-17,0.808135986328125,0.853754997253418,0.7272239923477173,0.8175110220909119,23630173
2020-10-18,0.8716740012168884,0.8732600212097168,0.80205899477005,0.8090370297431946,14376473
2020-10-19,0.8003659844398499,0.871258020401001,0.7734950184822083,0.871258020401001,12526817
2020-10-20,0.6760609745979309,0.8100110292434692,0.6726610064506531,0.7998579740524292,13390242
2020-10-21,0.7014060020446777,0.7465590238571167,0.674356997013092,0.6761850118637085,12835213
2020-10-22,0.7492340207099915,0.7868580222129822,0.7016580104827881,0.7016580104827881,11632895
2020-10-23,0.7283080220222473,0.7526119947433472,0.6891880035400391,0.7493069767951965,8050408
2020-10-24,0.7390739917755127,0.7539520263671875,0.7073529958724976,0.7283080220222473,7326431
2020-10-25,0.8463649749755859,0.8495680093765259,0.7279260158538818,0.7390739917755127,17602175
2020-10-26,0.7793570160865784,0.8463649749755859,0.7448639869689941,0.8463649749755859,14529440
2020-10-27,0.7575460076332092,0.8019009828567505,0.7477539777755737,0.7793570160865784,10473272
2020-10-28,0.699118971824646,0.7765129804611206,0.6811739802360535,0.7575460076332092,11024111
2020-10-29,0.6900820136070251,0.7229869961738586,0.6711819767951965,0.6990870237350464,7592469
2020-10-30,0.6316710114479065,0.7028380036354065,0.6176999807357788,0.6900820136070251,11372428
2020-10-31,0.6336560249328613,0.6541640162467957,0.6189579963684082,0.6316710114479065,3374594
2020-11-01,0.6342960000038147,0.6550750136375427,0.6000999808311462,0.6336560249328613,5407189
2020-11-02,0.606673002243042,0.6469330191612244,0.6052669882774353,0.6342960000038147,16813813
2020-11-03,0.5616660118103027,0.6123980283737183,0.5574700236320496,0.606673002243042,1086987
2020-11-04,0.5342100262641907,0.5642840266227722,0.5259640216827393,0.5616660118103027,6449745
2020-11-05,0.6922789812088013,0.7166290283203125,0.5329350233078003,0.5342100262641907,19017738
2020-11-06,0.7182109951972961,0.7622900009155273,0.6891520023345947,0.6925119757652283,14062990
2020-11-07,0.6968700289726257,0.787979006767273,0.673462986946106,0.7182109951972961,14092056
2020-11-08,0.8151969909667969,0.8273559808731079,0.6849949955940247,0.6968709826469421,11126529
2020-11-09,0.9129040241241455,0.9261239767074585,0.8013280034065247,0.8151999711990356,16478134
2020-11-10,0.9435359835624695,0.9706339836120605,0.8827319741249084,0.9128869771957397,21560515
2020-11-11,0.8623359799385071,0.9897980093955994,0.8582209944725037,0.9435300230979919,14450324
2020-11-12,0.7884060144424438,0.8777890205383301,0.7601630091667175,0.862326979637146,13343145
2020-11-13,0.8993679881095886,0.9132689833641052,0.7797070145606995,0.7884060144424438,20365195
2020-11-14,0.870872974395752,0.9037060141563416,0.8237429857254028,0.8993679881095886,17048214
2020-11-15,0.8268010020256042,0.8849650025367737,0.7980239987373352,0.8708770275115967,23586785
2020-11-16,0.8667790293693542,0.8985610008239746,0.8198530077934265,0.8268010020256042,16713699
2020-11-17,0.9284319877624512,0.9801869988441467,0.8900219798088074,0.9175159931182861,39282785
2020-11-18,0.8323119878768921,0.9429619908332825,0.7941830158233643,0.9282029867172241,33744128
2020-11-19,0.8449699878692627,0.8758869767189026,0.8048660159111023,0.8322950005531311,10825930
2020-11-20,0.9375590085983276,0.940904974937439,0.8352710008621216,0.8449680209159851,27528672
2020-11-21,1.181947946548462,1.202633023262024,0.9375519752502441,0.9375519752502441,86779207
2020-11-22,1.0710769891738892,1.181988000869751,1.0005470514297485,1.1819499731063843,27813149
2020-11-23,1.170093059539795,1.2051479816436768,1.0553699731826782,1.0709819793701172,40960416
2020-11-24,1.2415449619293213,1.290822982788086,1.14136803150177,1.1702549457550049,50191465
2020-11-25,1.1072709560394287,1.2982269525527954,1.081460952758789,1.2416770458221436,26504409
2020-11-26,1.0061299800872803,1.1286029815673828,0.9063860177993774,1.106963038444519,70643865
2020-11-27,0.9966440200805664,1.0514789819717407,0.9425609707832336,1.0070940256118774,32146496
2020-11-28,1.021968960762024,1.037513017654419,0.9614819884300232,0.9966179728507996,21095716
2020-11-29,1.0145939588546753,1.0434279441833496,0.9925040006637573,1.0219470262527466,19269022
2020-11-30,1.0760780572891235,1.0954879522323608,1.00627601146698,1.0145289897918701,24145337
2020-12-01,1.0601049661636353,1.1302980184555054,0.9968900084495544,1.0768250226974487,65515679
